Carica,Nome
"
        Coordinatore
        
      ",ALESSANDRO VETTORATO
"
        Caposquadra
        
        tecnico logistico
        AIB
        
      ",SANDRO CIMENTI
"
        Caposquadra
        
        tecnico logistico
        AIB
        
      ",GIUSEPPE SANNA
"
        Caposquadra
        
        tecnico logistico
        AIB
        
      ",VILLIAM SBRIZZAI
"
        Manager Formativo
        
      ",IRIS FLAMIA
